0.00712209	-0.0129226	0.0627132	0.0751415	-0.0185949	0.000839373	-0.00275524	0.988239	-0.0220004	-0.0132662	
0.0370656	-0.0251147	1.02602	0.00810939	-0.0262884	0.0421629	0.0980578	-0.0238693	-0.0243491	-0.0191055	
0.0060545	0.873523	0.0833029	0.0182372	0.0456215	0.0524301	0.0356551	0.072782	-0.000236263	0.0287432	
0.997001	-0.0122342	0.0199129	-0.0188764	-0.0231789	-0.00137093	0.0321208	0.0973858	-0.0179647	-0.0151726	
0.00532011	0.0374895	0.0476647	-0.0227023	0.838523	-0.0130819	0.0270737	0.0303192	-0.00911462	0.0532781	
-0.00320221	0.911913	0.0564997	0.0356463	0.0178391	0.00644156	0.00414298	0.0723984	0.0391485	0.0355931	
-0.0166342	0.0064142	-0.0239929	-0.00501488	0.885018	0.198674	0.0244601	0.0247416	0.127035	0.0198893	
-0.0230682	0.109489	0.00694419	-0.00221299	0.141995	0.394191	0.0134854	-0.0207531	-0.0192272	0.886306	
0.00826463	0.0328645	0.0337556	-0.0262987	0.158129	0.286759	0.275041	-0.014696	-0.024313	-0.00209074	
-0.00734488	-0.00270976	-0.022468	-0.0246122	0.096033	-0.0248794	0.0606155	0.236401	0.0562558	0.697218	
0.810593	-0.01252	0.0618872	0.0179875	-0.00440152	0.0488245	-0.0129274	0.0043861	0.0158949	-0.0249404	
0.027317	0.0559424	0.0480557	0.0114835	0.0758916	-0.0261809	0.0999173	-0.0206505	0.0421629	0.026605	
0.0097273	-0.0126067	0.00386977	-0.0137849	0.108495	0.0102982	0.0187221	0.0877928	0.000916097	0.830895	
0.970045	-0.00703366	0.0110387	-0.0195051	-0.00651792	0.0318263	-0.0224978	0.0126691	0.0669385	0.0448821	
-0.0192495	0.948739	0.04087	0.127782	-0.0195615	-0.00436255	0.0291389	0.0131481	0.0237649	0.0674359	
0.0031852	0.00398012	-0.0121662	0.232907	0.00713591	0.751903	-0.0115169	0.0188806	0.0576793	-0.0215418	
0.0244663	-0.0152987	0.0194255	-0.0197951	0.143253	-0.0185388	0.0160841	0.111145	0.00358623	0.738015	
0.0512259	-0.0124058	0.0408713	0.351484	-0.0215305	-0.0223798	-0.00570868	1.00232	-0.0247656	-0.0249377	
-0.0233488	-0.019552	0.0668064	0.0788953	-0.0176411	0.08506	0.0373604	-0.0202713	-0.0251769	-0.0233384	
0.029506	0.0360088	0.0179943	0.0130297	0.919342	0.0789209	0.0193311	0.00468865	-0.00946823	0.102004	
0.00773808	-0.00841296	-0.0252368	0.121405	0.155369	-0.0101922	-0.0215375	0.234467	0.0283674	0.652726	
0.00925177	-0.0170719	0.0365466	-0.00747525	0.0149517	0.0976778	0.87494	-0.020693	-0.00141448	0.0534314	
-0.00646585	0.17695	0.034897	-0.025285	0.18869	-0.0260663	0.613578	0.0446363	-0.00406695	-0.00893508	
0.0200745	-0.0155559	-0.00354718	-0.00132123	0.202868	0.894415	0.195946	0.00148168	0.0100836	-0.000266645	
0.0132768	0.0390297	0.0404353	0.0363449	0.862675	0.0652919	0.0160433	0.0866937	-0.0206658	0.0832749	
1.01313	-0.0250928	-0.0203048	-0.0262727	0.0101932	-0.0191243	0.0965165	-0.0103496	-0.0118986	-0.0256711	
-0.00905759	0.0302747	0.0379868	-0.00697561	-0.0177903	0.073911	-0.00184603	0.990527	-0.0172318	0.159716	
0.00425979	0.0343572	0.0150706	-0.0114706	0.928869	0.0468716	0.00998129	-0.00676828	-0.0144396	0.143518	
1.00005	-0.0182565	0.0673776	0.0309523	-0.0243188	0.000818578	-0.0168818	0.0126953	0.00662293	0.000753832	
-0.0207833	0.867525	0.0110698	0.0403987	0.00798532	0.102383	0.0944747	0.0285104	0.0449595	0.0131371	
-0.0182259	-0.00913137	-0.0247884	0.96391	-0.0221088	0.117221	0.0797103	0.264845	-0.0163924	0.0138606	
-0.0193545	0.867676	0.0133205	0.136605	0.0146063	0.0448698	0.0529958	0.042055	-0.0082656	0.0711724	
-0.0196665	-0.0137784	-0.0105889	0.876209	-0.00123268	0.331913	0.0444503	-0.0235018	-0.0048692	-0.00318265	
0.202366	-0.0212107	0.0683339	-0.0262932	0.396975	0.0155059	0.120369	-0.0117224	0.00261597	-0.0186335	
-0.00291487	-0.0140886	0.0971605	0.0273564	-0.00664795	-0.00974814	-0.018278	0.921757	-0.0153405	0.0247734	
0.00728664	0.0118708	0.981088	-0.013608	-0.0199931	0.124074	-0.00466415	0.00430721	-0.0202157	-0.0261245	
-0.0127122	-0.0201455	0.147967	0.0628833	-0.0207461	0.0413071	-0.00772659	0.900625	-0.0209912	-0.00283172	
-0.0220711	0.959937	0.0101111	0.0264807	-0.00574437	0.0409317	0.0645494	0.0366149	0.0276246	0.0322223	
0.112087	0.161545	0.296239	0.448943	-0.0255241	0.104891	0.15241	-0.0149387	0.0200499	-0.00574094	
-0.0155035	0.89468	0.0164851	0.0683224	-0.0207436	0.0129997	0.0406579	-0.00262695	0.241994	0.106283	
0.00765994	0.905677	0.0657007	0.0375076	0.0148832	0.0681653	0.04359	0.0623929	-0.00942263	0.067757	
